open,high,low,close,volume,trade_count,vwap
694.0,699.68,687.0401,697.0,7494845.0,180372.0,695.406111
699.18,717.569,697.75,713.01,10711749.0,243986.0,710.390249
716.24,721.58,706.5101,720.75,8405771.0,203212.0,715.820752
716.6,720.65,709.118,711.54,6519296.0,153671.0,714.608308
711.63,718.1871,703.377,712.41,8079359.0,179901.0,712.364706
710.9827,753.4,710.2501,746.29,20945989.0,375327.0,742.426411
751.36,775.0,743.36,745.55,26156459.0,486771.0,758.030255
737.41,741.46,712.906,737.09,17302988.0,352582.0,726.86463
738.86,758.55,735.435,755.47,14985712.0,278335.0,750.32782
760.31,766.11,756.31,762.29,8737743.0,196575.0,762.270249
769.11,776.8,763.53,768.22,8559266.0,198154.0,770.258469
771.22,773.82,755.775,761.24,7603284.0,176098.0,761.917999
774.45,803.15,772.76,799.4,13078244.0,286747.0,795.031898
795.3,803.95,786.275,801.07,9506703.0,240008.0,795.585564
799.965,806.5,794.55,800.1,8733417.0,192752.0,800.154313
805.0,818.24,800.76,808.48,12411179.0,287827.0,809.229757
817.605,820.21,811.51,819.48,8993931.0,214088.0,816.426726
829.5,833.68,814.01,827.94,11749880.0,266982.0,826.569113
834.14,835.0,813.282,814.87,11172363.0,253609.0,819.622082
794.26,805.32,788.03,796.11,13155265.0,347228.0,796.470509
798.5,803.205,790.17,802.01,7825069.0,202625.0,797.632942
809.6,821.31,807.51,820.5,8382032.0,211977.0,815.528329
816.02,818.45,804.5601,810.0,7560489.0,187290.0,812.175698
814.31,816.71,790.11,793.66,9985197.0,234106.0,799.591124
792.47,793.88,754.3401,758.65,14230896.0,384022.0,767.399304
761.19,766.2844,722.92,726.44,17654156.0,434227.0,739.535512
716.61,761.68,714.62,751.19,19460336.0,462974.0,745.977374
187.3,188.38,181.64,186.12,45326754.0,665278.0,184.976691
188.82,195.27,187.42,194.1,39211846.0,477896.0,192.572546
196.42,198.87,192.76,195.94,33794188.0,395151.0,195.280297
196.5635,197.0,192.5,195.58,20734466.0,266674.0,194.672167
193.11,194.42,189.14,192.94,22543917.0,290158.0,192.415104
192.65,196.22,187.41,192.08,26244982.0,342416.0,191.0972
193.192,196.46,189.95,195.03,21488103.0,248926.0,194.380325
195.19,198.53,193.2803,196.62,20204260.0,232385.0,196.997171
194.18,196.3,192.63,194.99,19687302.0,221229.0,194.616993
197.0,199.61,193.61,197.5,22668458.0,272460.0,197.37927
197.4,202.22,192.2,198.15,31200541.0,360240.0,197.48956
199.9,203.18,198.28,202.74,24475097.0,303962.0,201.377624
